Core;Core.ID;Location;Ecosystem;veg vs bare;Genus;Life form;lat;long;Bioregions (Short et al. 2007);Habitat.type;WD;Depth;Age Pb;Age.Pb.C;DBD;Corg;Corg M;d13C;Mud;;;
Sg_104;GB2;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97036667;113.6111333;Tropical Indo-Pacific;inland lagoon;1;63.5863;;;0.827615983;0.00585673;;-16.80544369;60.943634;;;
Sg_104;GB2;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97036667;113.6111333;Tropical Indo-Pacific;inland lagoon;1;66.2921;;;0.680999546;0.006381232;;-15.98180718;48.82821;;;
Sg_104;GB2;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97036667;113.6111333;Tropical Indo-Pacific;inland lagoon;1;68.9979;;;0.641367095;0.005906054;;-16.39251791;37.54907;;;
Sg_104;GB2;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97036667;113.6111333;Tropical Indo-Pacific;inland lagoon;1;71.7037;;;0.90013183;0.005612524;;-16.31166672;44.53070748;;;
Sg_104;GB2;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97036667;113.6111333;Tropical Indo-Pacific;inland lagoon;1;74.4095;;;0.748111284;0.006739185;;-17.748306;43.82107623;;;
Sg_104;GB2;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97036667;113.6111333;Tropical Indo-Pacific;inland lagoon;1;77.1153;;;0.91185058;0.004350432;;-17.1897199;42.4907;;;
Sg_104;GB2;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97036667;113.6111333;Tropical Indo-Pacific;inland lagoon;1;79.8211;;;1.024815577;0.005422137;;-18.44083647;29.83351048;;;
Sg_104;GB2;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97036667;113.6111333;Tropical Indo-Pacific;inland lagoon;1;82.5269;;;0.787145982;0.005998895;;-17.68219793;73.13446;;;
Sg_104;GB2;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97036667;113.6111333;Tropical Indo-Pacific;inland lagoon;1;85.2327;;;0.91670559;0.007974763;;-18.09457124;39.00779;;;
Sg_104;GB2;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97036667;113.6111333;Tropical Indo-Pacific;inland lagoon;1;87.9385;;;0.765553872;0.015319656;;-18.16811566;18.34427014;;;
Sg_104;GB2;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97036667;113.6111333;Tropical Indo-Pacific;inland lagoon;1;90.6443;;;0.700072055;0.006217535;;-16.40328046;71.45835;;;
Sg_104;GB2;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97036667;113.6111333;Tropical Indo-Pacific;inland lagoon;1;93.3501;;;0.954245904;0.009193456;;-13.28317023;40.56081;;;
Sg_104;GB2;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97036667;113.6111333;Tropical Indo-Pacific;inland lagoon;1;96.0559;;;1.063044002;0.012785264;;-17.68681136;58.36464;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;1.243626415;;;0.223069041;0.00737592;;-16.82780347;58.03008;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;2.487252829;;;0.245796727;0.011144435;;-16.29373963;45.90242;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;3.730879244;;;0.387985617;0.015270104;;-16.23639258;56.98698;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;4.974505659;;;0.249657798;0.00887042;;-17.09111405;42.74455;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;6.218132073;;;0.371185962;0.013717055;;-16.87169241;45.70024;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;8.705384902;;;0.259468602;0.011131708;;-16.67629549;55.63702;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;11.19263773;;;0.286815827;0.011386414;;-16.14376445;45.520438;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;13.67989056;;;0.272382859;0.025789812;;-16.44757445;58.15139;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;16.16714339;;;0.263253216;0.012940085;;-15.9135864;47.389511;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;18.65439622;;;0.301314826;0.010966513;;-16.24357823;68.12547;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;21.14164905;;;0.306395731;0.007734933;;-16.65875632;51.29889;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;23.62890188;;;0.578801064;0.028261573;;-21.87641854;50.61015;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;26.11615471;;;0.977339348;0.035798719;;-16.47493473;60.21463;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;28.60340754;;;0.750557903;0.020535236;;-16.44374126;39.65800839;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;31.09066037;;;1.036927037;0.018584172;;-9.505185723;49.28892;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;33.57791319;;;0.813613953;0.008008883;;-16.502295;41.25239452;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;36.06516602;;;0.898428928;0.004729365;;-16.97389611;17.4658231;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;38.55241885;;;0.783187602;0.004501586;;-16.69675485;33.52816;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;41.03967168;;;0.787566494;0.005185573;;-16.85699928;42.614814;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;43.52692451;;;1.101772872;0.008077256;;-16.03546964;30.37775;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;46.01417734;;;0.804821415;0.009753091;;-16.87009883;64.2452;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;48.50143017;;;0.766909243;0.006515796;;-16.91508365;43.75985;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;50.988683;;;1.163348439;0.006778587;;-16.59668265;18.03748325;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;53.47593583;;;0.689336818;0.005548757;;-17.46424165;65.19829;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;55.96318866;;;0.656866984;0.006641826;;-17.23826039;53.65555;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;58.45044149;;;1.070084983;0.006799415;;-18.46336978;44.60530856;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;60.93769432;;;0.964616233;0.00511011;;-16.30242534;61.40079;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;63.42494715;;;0.871158159;0.006639482;;-16.6328186;50.00555285;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;65.91219998;;;0.973089042;0.002920886;;-16.44946938;36.96766783;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;68.3994528;;;1.199119819;0.004534399;;-16.21809954;26.72406879;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;70.88670563;;;1.015661607;0.00393455;;-16.17566853;29.33568974;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;73.37395846;;;1.030813964;0.009135566;;-25.004041;49.80328;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;75.86121129;;;1.055134193;0.004269679;;-18.11776091;51.70001;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;78.34846412;;;1.054348773;0.007556747;;-18.50313742;82.5260279;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;80.83571695;;;1.045486729;0.005158705;;-18.54213511;87.94195;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;83.32296978;;;0.819932069;0.006122629;;-19.09456688;76.32024;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;85.81022261;;;0.887377437;0.006608774;;-20.23974985;74.53204;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;88.29747544;;;0.853899763;0.003475563;;-18.58780512;93.604254;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;90.78472827;;;0.7982357;0.002848851;;-17.43412977;63.2005;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;93.2719811;;;0.734752187;0.002774778;;-17.56196941;75.25187;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;95.75923393;;;0.72552176;0.003849355;;-19.64685997;75.55311;;;
Sg_105;GB3;Lake Macleod;Seagrass;Bare;Bare;Bare;-23.97076667;113.6110667;Tropical Indo-Pacific;inland lagoon;1;98.24648676;;;0.792376325;0.002635445;;-18.41231755;82.0413799;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;1.3815;;;0.251072249;0.018236666;;-15.93815706;42.4898;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;2.763;;;0.283211929;0.01232916;;-15.70403688;49.5095;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;4.1445;;;0.423121015;0.015435523;;-15.7722724;43.96368714;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;5.526;;;0.430207175;0.015177324;;-15.95634316;48.56359648;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;6.9075;;;0.501186935;0.01593209;;-16.35129187;42.7996856;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;9.6705;;;0.635843087;0.010064888;;-15.33849664;28.34680131;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;15.1965;;;1.157504703;0.01016913;;-16.2705025;14.1634923;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;17.9595;;;1.090259166;0.009893589;;-16.11103446;10.16651132;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;20.7225;;;0.863948626;0.007921373;;-17.89224936;9.506487047;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;23.4855;;;0.863505523;0.006046775;;-19.19699795;17.36819834;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;26.2485;;;1.020099579;0.010610114;;-16.73432743;16.36670551;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;29.0115;;;0.678452143;0.009050415;;-17.00640971;24.67475155;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;31.7745;;;0.786655963;0.007628819;;-16.14230778;36.82408747;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;34.5375;;;0.964004578;0.005705254;;-16.67940623;45.4133;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;37.3005;;;1.018622572;0.007503306;;-16.38148134;20.20646851;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;40.0635;;;0.84460678;0.006125926;;-15.53892993;32.00308831;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;42.8265;;;0.80621154;0.005810326;;-16.2562685;38.51712502;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;45.5895;;;0.932132497;0.007698035;;-17.20412859;54.6612;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;48.3525;;;1.017093435;0.004685307;;-16.08924043;41.4961;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;51.1155;;;0.989666277;0.006574952;;-16.35670407;33.2518;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;53.8785;;;0.8241789;0.006348681;;-16.42753963;38.8607;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;56.6415;;;0.879940271;0.00538421;;-15.63617913;51.3447;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;59.4045;;;0.819900791;0.008629164;;-19.85044773;79.116915;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;62.1675;;;0.834900235;0.005656724;;-16.93378351;66.09457;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;64.9305;;;0.950582926;0.006038107;;-16.80731563;62.43885;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;67.6935;;;0.795504106;0.005406145;;-14.77078156;75.446194;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;70.4565;;;0.717097605;0.00344023;;-15.10404353;71.472157;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;73.2195;;;0.881538914;0.005821162;;-15.59621515;74.47282;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;75.9825;;;0.673114064;0.005034041;;-13.61651104;83.6214294;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;78.7455;;;0.831073918;0.007485487;;-13.97404116;85.71623;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;81.5085;;;0.829788052;0.005522677;;-14.28002676;80.300121;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;84.2715;;;0.879074918;0.004110436;;-17.17575532;59.56515077;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;87.0345;;;0.781366539;0.004963709;;-14.96928955;68.040761;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;89.7975;;;0.781710595;0.003838903;;-15.93440468;79.1418646;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;92.5605;;;0.809996154;0.004309076;;-15.85654152;80.303132;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;95.3235;;;0.906693218;0.010020975;;-22.57343414;86.3384718;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;98.0865;;;0.878602276;0.004568161;;-16.46996563;83.956234;;;
Sg_106;CP4;Lake Macleod;Seagrass;Vegetated;Halodule;Colonising;-23.95986667;113.6362;Tropical Indo-Pacific;inland lagoon;1;100.8495;;;0.795236507;0.006611268;;-17.75022896;84.1231208;;;
Sg_107;CP6;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97411944;113.6180806;Tropical Indo-Pacific;inland lagoon;1;1.1869;;;0.191245533;0.011435855;;-15.66476174;51.947;;;
Sg_107;CP6;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97411944;113.6180806;Tropical Indo-Pacific;inland lagoon;1;2.3738;;;0.283435602;0.015686736;;-15.09719767;69.2058;;;
Sg_107;CP6;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97411944;113.6180806;Tropical Indo-Pacific;inland lagoon;1;3.5607;;;0.286000548;0.011048519;;-15.35238733;65.5648;;;
Sg_107;CP6;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97411944;113.6180806;Tropical Indo-Pacific;inland lagoon;1;4.7476;;;0.40188677;0.015026089;;-17.44205896;62.3963;;;
Sg_107;CP6;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97411944;113.6180806;Tropical Indo-Pacific;inland lagoon;1;5.9345;;;0.590165297;0.015343143;;-15.49652511;54.8331;;;
Sg_107;CP6;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97411944;113.6180806;Tropical Indo-Pacific;inland lagoon;1;8.3083;;;0.731684534;0.008161017;;-15.78250842;46.8502;;;
Sg_107;CP6;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97411944;113.6180806;Tropical Indo-Pacific;inland lagoon;1;10.6821;;;1.216516826;0.012486366;;-15.76025711;21.0711;;;
Sg_107;CP6;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97411944;113.6180806;Tropical Indo-Pacific;inland lagoon;1;13.0559;;;1.054497753;0.00632491;;-18.30472707;10.40292346;;;
Sg_107;CP6;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97411944;113.6180806;Tropical Indo-Pacific;inland lagoon;1;15.4297;;;0.845337937;0.006437064;;-15.90434613;10.88629307;;;
Sg_107;CP6;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97411944;113.6180806;Tropical Indo-Pacific;inland lagoon;1;17.8035;;;1.375134057;0.025342332;;-24.19847595;9.467102746;;;
Sg_107;CP6;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97411944;113.6180806;Tropical Indo-Pacific;inland lagoon;1;20.1773;;;1.174713143;0.006444282;;-16.89144645;7.355577645;;;
Sg_107;CP6;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97411944;113.6180806;Tropical Indo-Pacific;inland lagoon;1;22.5511;;;1.293979831;0.004354562;;-18.26009538;8.630571795;;;
Sg_107;CP6;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97411944;113.6180806;Tropical Indo-Pacific;inland lagoon;1;24.9249;;;1.087447441;0.004875698;;-17.2118138;7.882518301;;;
Sg_107;CP6;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97411944;113.6180806;Tropical Indo-Pacific;inland lagoon;1;27.2987;;;1.328851584;0.004409814;;-17.24727603;6.419293002;;;
Sg_107;CP6;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97411944;113.6180806;Tropical Indo-Pacific;inland lagoon;1;29.6725;;;1.249241258;0.006144558;;-17.41951258;8.689284651;;;
Sg_107;CP6;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97411944;113.6180806;Tropical Indo-Pacific;inland lagoon;1;32.0463;;;1.486161679;0.008872155;;-17.29727356;10.73656133;;;
Sg_107;CP6;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97411944;113.6180806;Tropical Indo-Pacific;inland lagoon;1;34.4201;;;1.306796339;0.005416571;;-16.25636577;8.355029454;;;
Sg_107;CP6;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97411944;113.6180806;Tropical Indo-Pacific;inland lagoon;1;36.7939;;;1.287990025;0.003462026;;-15.77391291;6.750108271;;;
Sg_107;CP6;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97411944;113.6180806;Tropical Indo-Pacific;inland lagoon;1;39.1677;;;1.081809492;0.002699702;;-16.36786952;5.701788685;;;
Sg_107;CP6;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97411944;113.6180806;Tropical Indo-Pacific;inland lagoon;1;41.5415;;;1.287516497;0.005065458;;-16.06222479;8.93989;;;
Sg_107;CP6;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97411944;113.6180806;Tropical Indo-Pacific;inland lagoon;1;43.9153;;;1.247383317;0.007073139;;-15.89891314;15.246;;;
Sg_107;CP6;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97411944;113.6180806;Tropical Indo-Pacific;inland lagoon;1;46.2891;;;0.881196207;0.007491443;;-15.66247245;32.0875;;;
Sg_107;CP6;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97411944;113.6180806;Tropical Indo-Pacific;inland lagoon;1;48.6629;;;0.869601337;0.004765789;;-16.14526858;13.96766;;;
Sg_107;CP6;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97411944;113.6180806;Tropical Indo-Pacific;inland lagoon;1;51.0367;;;0.742154774;0.005612359;;-15.45965036;24.02693;;;
Sg_107;CP6;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97411944;113.6180806;Tropical Indo-Pacific;inland lagoon;1;53.4105;;;0.571266908;0.007010183;;-15.30519996;25.654057;;;
Sg_107;CP6;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97411944;113.6180806;Tropical Indo-Pacific;inland lagoon;1;55.7843;;;0.518272827;0.006161147;;-15.65908512;26.230707;;;
Sg_107;CP6;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97411944;113.6180806;Tropical Indo-Pacific;inland lagoon;1;58.1581;;;0.716794695;0.006556785;;-15.47586035;26.15904364;;;
Sg_107;CP6;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97411944;113.6180806;Tropical Indo-Pacific;inland lagoon;1;60.5319;;;0.822187658;0.008189587;;-15.72575818;30.372762;;;
Sg_107;CP6;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97411944;113.6180806;Tropical Indo-Pacific;inland lagoon;1;62.9057;;;1.016587526;0.004735399;;-15.81545176;18.622501;;;
Sg_107;CP6;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97411944;113.6180806;Tropical Indo-Pacific;inland lagoon;1;65.2795;;;0.901276773;0.007327215;;-15.89678111;20.6307555;;;
Sg_107;CP6;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97411944;113.6180806;Tropical Indo-Pacific;inland lagoon;1;67.6533;;;0.952838759;0.006813731;;-16.07337959;21.1899091;;;
Sg_107;CP6;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97411944;113.6180806;Tropical Indo-Pacific;inland lagoon;1;70.0271;;;1.150757207;0.008497503;;-15.96350235;38.49563599;;;
Sg_107;CP6;Lake Macleod;Seagrass;Vegetated;Ruppia;Colonising;-23.97411944;113.6180806;Tropical Indo-Pacific;inland lagoon;1;72.4009;;;0.764698345;0.0038242;;-16.67011346;23.52677;;;
