Core;Core.ID;Sampling.Y;Depth;Acc.Mass;Age ;Raw BP;Error;Bacon cc;Bacon dr;Bacon dSTD;Method
Sg_001;F;2012;1.6854;0.840931752;;-51.28186124;0.676352187;0;0;0;210Pb
Sg_001;F;2012;3.3708;1.81949296;;-42.22685346;1.198992722;0;0;0;210Pb
Sg_001;F;2012;5.0562;2.896733186;;-32.40853475;1.765690341;0;0;0;210Pb
Sg_001;F;2012;15.1686;8.658547429;;17.58138383;4.651028315;0;0;0;210Pb
Sg_001;F;2012;16.854;9.636226963;;;;;;;
Sg_001;F;2012;21.9102;12.39272485;;;;;;;
Sg_001;F;2012;23.5956;13.22265526;;;;;;;
Sg_001;F;2012;25.281;13.92538937;;;;;;;
Sg_001;F;2012;26.9664;14.64576677;;;;;;;
Sg_001;F;2012;33.708;18.51998356;;592;21;2;-53;54;14C
Sg_001;F;2012;35.3934;19.41767558;;;;;;;
Sg_001;F;2012;37.0788;20.63295671;;;;;;;
Sg_001;F;2012;38.7642;21.77102271;;;;;;;
Sg_001;F;2012;45.5058;25.24695755;;;;;;;
Sg_001;F;2012;52.2474;28.33456356;;1160;30;2;-53;54;14C
Sg_001;F;2012;62.3598;35.10288811;;;;;;;
Sg_001;F;2012;82.5846;46.69686446;;;;;;;
Sg_001;F;2012;92.697;53.47311428;;;;;;;
Sg_002;M;2012;1.0909;1.120173062;;-59.3178384;1.015408627;0;0;0;210Pb
Sg_002;M;2012;3.2727;2.887119416;;-50.67397412;4.287789523;0;0;0;210Pb
Sg_002;M;2012;5.4545;4.305766607;;-42.2818273;7.464875603;0;0;0;210Pb
Sg_002;M;2012;7.6363;5.354119979;;-37.52500704;9.265705329;0;0;0;210Pb
Sg_002;M;2012;9.8181;6.406548637;;-32.97438998;10.98847096;0;0;0;210Pb
Sg_002;M;2012;11.9999;8.240653878;;-24.41643012;14.22833029;0;0;0;210Pb
Sg_002;M;2012;14.1817;10.00623977;;-16.24220133;17.3229173;0;0;0;210Pb
Sg_002;M;2012;16.3635;11.77001133;;;;;;;
Sg_002;M;2012;18.5453;12.91082136;;;;;;;
Sg_002;M;2012;20.7271;14.52612831;;;;;;;
Sg_002;M;2012;22.9089;16.13784827;;;;;;;
Sg_002;M;2012;25.0907;18.10181492;;;;;;;
Sg_002;M;2012;27.2725;20.02218445;;;;;;;
Sg_002;M;2012;29.4543;22.45214302;;;;;;;
Sg_002;M;2012;31.6361;24.58398466;;;;;;;
Sg_002;M;2012;33.8179;26.87594014;;;;;;;
Sg_002;M;2012;35.9997;29.72272556;;;;;;;
Sg_002;M;2012;38.1815;32.05663883;;;;;;;
Sg_002;M;2012;40.3633;34.54921214;;;;;;;
Sg_002;M;2012;42.5451;37.05202478;;;;;;;
Sg_002;M;2012;44.7269;39.44729509;;;;;;;
Sg_002;M;2012;46.9087;41.86119917;;;;;;;
Sg_002;M;2012;49.0905;44.22668645;;;;;;;
Sg_002;M;2012;51.2723;46.28664285;;;;;;;
Sg_002;M;2012;53.4541;48.24929847;;;;;;;
Sg_002;M;2012;55.6359;50.36882148;;;;;;;
Sg_002;M;2012;57.8177;52.78834852;;;;;;;
Sg_002;M;2012;59.9995;55.78951372;;;;;;;
Sg_002;M;2012;62.1813;58.05777188;;;;;;;
Sg_002;M;2012;64.3631;60.19526871;;;;;;;
Sg_002;M;2012;66.5449;62.23206331;;;;;;;
Sg_002;M;2012;68.7267;64.18668779;;;;;;;
Sg_002;M;2012;70.9085;66.50719861;;;;;;;
Sg_002;M;2012;73.0903;68.80069232;;;;;;;
Sg_002;M;2012;75.2721;71.18845313;;;;;;;
Sg_002;M;2012;77.4539;73.44119455;;;;;;;
Sg_002;M;2012;79.6357;75.96259206;;;;;;;
Sg_002;M;2012;81.8175;78.8141155;;;;;;;
Sg_002;M;2012;83.9993;81.42437769;;;;;;;
Sg_002;M;2012;86.1811;84.10501911;;803;25;2;-130;85;14C
Sg_002;M;2012;88.3629;87.20006476;;;;;;;
Sg_002;M;2012;90.5447;90.19605697;;;;;;;
Sg_002;M;2012;92.7265;93.18428025;;;;;;;
Sg_002;M;2012;94.9083;96.48633275;;;;;;;
Sg_002;M;2012;97.0901;100.4074859;;;;;;;
Sg_002;M;2012;99.13735251;102.541683;;;;;;;
Sg_003;J;2012;1.1127;0.852377276;;-60.45061158;0.89906427;0;0;0;210Pb
Sg_003;J;2012;3.3381;3.057120829;;-47.62636044;5.421649328;0;0;0;210Pb
Sg_003;J;2012;5.5635;4.965562926;;-36.18886392;9.455183157;0;0;0;210Pb
Sg_003;J;2012;7.7889;6.91692208;;-24.36255291;13.62583584;0;0;0;210Pb
Sg_003;J;2012;10.0143;8.558241131;;-14.39081024;17.14245868;0;0;0;210Pb
Sg_003;J;2012;12.2397;10.32783136;;-3.942478257;20.82715493;0;0;0;210Pb
Sg_003;J;2012;14.4651;12.02451876;;6.007955474;24.33626298;0;0;0;210Pb
Sg_003;J;2012;16.6905;13.62874233;;;;;;;
Sg_003;J;2012;18.9159;15.5687988;;;;;;;
Sg_003;J;2012;21.1413;17.45975551;;;;;;;
Sg_003;J;2012;23.3667;19.7101364;;;;;;;
Sg_003;J;2012;25.5921;22.19324575;;;;;;;
Sg_003;J;2012;27.8175;24.64030497;;;;;;;
Sg_003;J;2012;30.0429;26.73789313;;;;;;;
Sg_003;J;2012;32.2683;29.04533517;;;;;;;
Sg_003;J;2012;34.4937;31.54595912;;;;;;;
Sg_003;J;2012;36.7191;34.00959184;;;;;;;
Sg_003;J;2012;38.9445;36.43592184;;;;;;;
Sg_003;J;2012;41.1699;38.84181499;;;;;;;
Sg_003;J;2012;43.3953;41.47953629;;;;;;;
Sg_003;J;2012;45.6207;44.0939189;;;;;;;
Sg_003;J;2012;47.8461;46.77498966;;;;;;;
Sg_003;J;2012;50.0715;49.36827511;;;;;;;
Sg_003;J;2012;52.2969;51.90061542;;;;;;;
Sg_003;J;2012;54.5223;54.3059976;;;;;;;
Sg_003;J;2012;56.7477;56.76857768;;;;;;;
Sg_003;J;2012;58.9731;59.47874123;;;;;;;
Sg_003;J;2012;61.1985;62.22108753;;;;;;;
Sg_003;J;2012;63.4239;65.1200005;;;;;;;
Sg_003;J;2012;65.6493;68.30211896;;;;;;;
Sg_003;J;2012;67.8747;71.01214702;;;;;;;
Sg_003;J;2012;70.1001;73.9233768;;;;;;;
Sg_003;J;2012;72.3255;76.72145358;;;;;;;
Sg_003;J;2012;74.5509;79.56415457;;;;;;;
Sg_003;J;2012;76.7763;82.05906624;;;;;;;
Sg_003;J;2012;78.88923951;84.09709062;;600;25;2;-130;85;14C
Sg_004;K;2012;1.1429;0.667019429;;-60.1708921;1.232822897;0;0;0;210Pb
Sg_004;K;2012;3.4287;1.857114482;;-49.72394286;5.785225523;0;0;0;210Pb
Sg_004;K;2012;5.7145;3.637762349;;-36.49441968;11.55017323;0;0;0;210Pb
Sg_004;K;2012;8.0003;5.332857697;;-20.65172527;18.45384644;0;0;0;210Pb
Sg_004;K;2012;10.2861;6.889877081;;-8.952214352;23.55207015;0;0;0;210Pb
Sg_004;K;2012;12.5719;8.788172241;;7.917680892;30.90336033;0;0;0;210Pb
Sg_004;K;2012;14.8577;10.85989552;;25.29623297;38.47630477;0;0;0;210Pb
Sg_004;K;2012;17.1435;13.18983301;;;;;;;
Sg_004;K;2012;19.4293;15.50689126;;;;;;;
Sg_004;K;2012;21.7151;18.02642764;;;;;;;
Sg_004;K;2012;24.0009;20.4596042;;;;;;;
Sg_004;K;2012;26.2867;23.60181895;;;;;;;
Sg_004;K;2012;28.5725;26.72722428;;;;;;;
Sg_004;K;2012;30.8583;29.77660376;;;;;;;
Sg_004;K;2012;33.1441;32.50222123;;;;;;;
Sg_004;K;2012;35.4299;35.34461895;;;;;;;
Sg_004;K;2012;37.7157;38.21959851;;;;;;;
Sg_004;K;2012;40.0015;41.23725156;;;;;;;
Sg_004;K;2012;42.2873;43.34528846;;;;;;;
Sg_004;K;2012;44.5731;45.94437164;;;;;;;
Sg_004;K;2012;46.8589;48.28612552;;;;;;;
Sg_004;K;2012;49.1447;50.86823297;;;;;;;
Sg_004;K;2012;51.4305;53.03026098;;;;;;;
Sg_004;K;2012;53.7163;55.35644549;;;;;;;
Sg_004;K;2012;56.0021;57.79525864;;;;;;;
Sg_004;K;2012;58.2879;59.71982264;;;;;;;
Sg_004;K;2012;60.5737;62.03737675;;;;;;;
Sg_004;K;2012;64.0024;65.38929133;;1020;20;2;-130;85;14C
Sg_005;P;2012;1.1279;0.870844482;;-59.21726599;0.521754702;0;0;0;210Pb
Sg_005;P;2012;3.3837;2.717098608;;-43.52788106;2.68580069;0;0;0;210Pb
Sg_005;P;2012;5.6395;5.318804789;;-22.44457633;5.593833172;0;0;0;210Pb
Sg_005;P;2012;7.8953;8.103962218;;0.657682302;8.78034114;0;0;0;210Pb
Sg_005;P;2012;10.1511;10.63715066;;24.21672346;12.02985339;0;0;0;210Pb
Sg_005;P;2012;12.4069;13.33104684;;;;;;;
Sg_005;P;2012;14.6627;16.06626422;;;;;;;
Sg_005;P;2012;16.9185;18.8627331;;;;;;;
Sg_005;P;2012;19.1743;21.77660581;;;;;;;
Sg_005;P;2012;21.4301;24.50495786;;;;;;;
Sg_005;P;2012;23.6859;27.07720912;;;;;;;
Sg_005;P;2012;25.9417;29.8713507;;;;;;;
Sg_005;P;2012;28.1975;32.39894143;;;;;;;
Sg_005;P;2012;30.4533;35.16253278;;;;;;;
Sg_005;P;2012;32.7091;37.69571491;;;;;;;
Sg_005;P;2012;34.9649;40.39263566;;;;;;;
Sg_005;P;2012;37.2207;42.90005831;;;;;;;
Sg_005;P;2012;39.4765;45.14954494;;;;;;;
Sg_005;P;2012;41.7323;47.71231236;;;;;;;
Sg_005;P;2012;43.9881;50.50305545;;;;;;;
Sg_005;P;2012;46.2439;53.1294574;;;;;;;
Sg_005;P;2012;48.4997;55.97015144;;;;;;;
Sg_005;P;2012;50.7555;59.03303045;;;;;;;
Sg_005;P;2012;53.0113;61.94141802;;;;;;;
Sg_005;P;2012;55.2671;64.77361843;;;;;;;
Sg_005;P;2012;57.5229;67.6732137;;;;;;;
Sg_005;P;2012;59.7787;70.45629022;;;;;;;
Sg_005;P;2012;62.0345;73.24028572;;;;;;;
Sg_005;P;2012;64.2903;76.11142718;;;;;;;
Sg_005;P;2012;66.5461;78.87315875;;;;;;;
Sg_005;P;2012;68.8019;81.79451711;;;;;;;
Sg_005;P;2012;71.0577;84.69178047;;;;;;;
Sg_005;P;2012;73.3135;87.69286693;;;;;;;
Sg_005;P;2012;75.5693;90.63587866;;;;;;;
Sg_005;P;2012;77.8251;93.34064575;;;;;;;
Sg_005;P;2012;80.0809;96.54120926;;;;;;;
Sg_005;P;2012;82.3367;99.7554971;;;;;;;
Sg_005;P;2012;84.5925;102.9077408;;;;;;;
Sg_005;P;2012;86.8483;106.6536956;;;;;;;
Sg_005;P;2012;89.1041;109.8857346;;;;;;;
Sg_005;P;2012;91.3599;112.9817858;;;;;;;
Sg_005;P;2012;93.6157;116.2602848;;;;;;;
Sg_005;P;2012;96.9994;121.9033915;;1120;20;2;-130;85;14C
Sg_006;Q;2012;1.0563;0.827287705;;;;;;;
Sg_006;Q;2012;3.1689;3.112946626;;;;;;;
Sg_006;Q;2012;5.2815;5.846433177;;;;;;;
Sg_006;Q;2012;7.3941;8.496613091;;;;;;;
Sg_006;Q;2012;9.5067;11.16016519;;;;;;;
Sg_006;Q;2012;11.6193;13.51270007;;;;;;;
Sg_006;Q;2012;13.7319;16.41883243;;;;;;;
Sg_006;Q;2012;15.8445;19.18221274;;;;;;;
Sg_006;Q;2012;17.9571;21.97046122;;;;;;;
Sg_006;Q;2012;20.0697;24.39912339;;;;;;;
Sg_006;Q;2012;22.1823;27.28785417;;;;;;;
Sg_006;Q;2012;24.2949;29.96334064;;;;;;;
Sg_006;Q;2012;26.4075;32.75196081;;;;;;;
Sg_006;Q;2012;28.5201;35.59672584;;;;;;;
Sg_006;Q;2012;30.6327;38.25873739;;;;;;;
Sg_006;Q;2012;32.7453;40.86700633;;;;;;;
Sg_006;Q;2012;34.8579;43.64911899;;;;;;;
Sg_006;Q;2012;36.9705;46.82990603;;;;;;;
Sg_006;Q;2012;39.0831;49.60995262;;;;;;;
Sg_006;Q;2012;41.1957;52.77350321;;;;;;;
Sg_006;Q;2012;43.3083;55.4657517;;;;;;;
Sg_006;Q;2012;45.4209;58.36181943;;;;;;;
Sg_006;Q;2012;47.5335;61.09228083;;;;;;;
Sg_006;Q;2012;49.6461;63.84634688;;;;;;;
Sg_006;Q;2012;51.7587;66.47182591;;;;;;;
Sg_006;Q;2012;53.8713;68.81638751;;;;;;;
Sg_006;Q;2012;55.9839;71.76599291;;;;;;;
Sg_006;Q;2012;58.0965;74.45729792;;;;;;;
Sg_006;Q;2012;60.2091;77.18873024;;;;;;;
Sg_006;Q;2012;62.3217;79.79583732;;;;;;;
Sg_006;Q;2012;64.4343;82.49165746;;;;;;;
Sg_006;Q;2012;66.5469;85.33220429;;;;;;;
Sg_006;Q;2012;68.6595;87.60225982;;;;;;;
Sg_006;Q;2012;70.7721;90.45838475;;;;;;;
Sg_006;Q;2012;72.8847;92.73768516;;;;;;;
Sg_006;Q;2012;74.9973;95.61858278;;530;30;2;-130;85;14C
Sg_010;66;2013;1.2955;2.017574765;;;;;;;
Sg_010;66;2013;3.8865;5.742246721;;;;;;;
Sg_010;66;2013;6.4775;8.963461344;;;;;;;
Sg_010;66;2013;9.0685;12.34326411;;;;;;;
Sg_010;66;2013;11.6595;16.09311352;;;;;;;
Sg_010;66;2013;14.2505;19.83859639;;;;;;;
Sg_010;66;2013;16.8415;24.04297777;;;;;;;
Sg_010;66;2013;19.4325;28.12685105;;;;;;;
Sg_010;66;2013;22.0235;32.17884358;;;;;;;
Sg_010;66;2013;24.6145;36.56929525;;;;;;;
Sg_010;66;2013;27.2055;40.59602786;;530;23;2;-130;85;14C
Sg_010;66;2013;29.7965;45.30531904;;;;;;;
Sg_010;66;2013;32.3875;49.92654183;;;;;;;
Sg_010;66;2013;34.9785;54.92026258;;;;;;;
Sg_010;66;2013;37.5695;60.01084892;;;;;;;
Sg_010;66;2013;40.1605;64.72530388;;;;;;;
Sg_010;66;2013;42.7515;69.10800758;;;;;;;
Sg_010;66;2013;45.3425;73.12037598;;;;;;;
Sg_010;66;2013;47.9335;77.36260373;;;;;;;
Sg_010;66;2013;50.5245;82.04309319;;;;;;;
Sg_010;66;2013;53.1155;86.64191058;;;;;;;
Sg_010;66;2013;55.7065;91.45755643;;;;;;;
Sg_011;72;2013;1.4773;1.336591409;;-61.99967525;0.57407268;0;0;0;210Pb
Sg_011;72;2013;4.4319;5.265471914;;-51.25599539;3.657398571;0;0;0;210Pb
Sg_011;72;2013;7.3865;9.13322669;;-39.46217678;7.042103512;0;0;0;210Pb
Sg_011;72;2013;10.3411;13.52220905;;-27.0013029;10.61824647;0;0;0;210Pb
Sg_011;72;2013;13.2957;17.04737447;;-15.87513383;13.81134284;0;0;0;210Pb
Sg_011;72;2013;16.2503;20.24148705;;-5.808228826;16.70044129;0;0;0;210Pb
Sg_011;72;2013;19.2049;25.52178482;;7.672264429;20.56920455;0;0;0;210Pb
Sg_011;72;2013;22.1595;28.52663701;;19.24215697;23.88964501;0;0;0;210Pb
Sg_011;72;2013;25.1141;30.4932871;;25.83492759;25.78170253;0;0;0;210Pb
Sg_011;72;2013;28.0687;33.73921469;;34.29177308;28.20873042;0;0;0;210Pb
Sg_011;72;2013;31.0233;37.38084764;;45.55003642;31.43973649;0;0;0;210Pb
Sg_011;72;2013;33.9779;41.13424574;;55.97872469;34.43266303;0;0;0;210Pb
Sg_011;72;2013;36.9325;45.27835944;;;;;;;
Sg_011;72;2013;39.8871;47.98016409;;;;;;;
Sg_011;72;2013;42.8417;50.91532177;;;;;;;
Sg_011;72;2013;45.7963;53.79226921;;;;;;;
Sg_011;72;2013;48.7509;57.91740619;;;;;;;
Sg_011;72;2013;51.7055;61.41027149;;;;;;;
Sg_011;72;2013;54.6601;64.74303116;;;;;;;
Sg_011;72;2013;57.6147;68.08631371;;;;;;;
Sg_011;72;2013;60.5693;72.49598132;;;;;;;
Sg_011;72;2013;65.0012;77.25130237;;;;;;;
Sg_012;71;2013;1.0635;0.978722394;;;;;;;
Sg_012;71;2013;3.1905;3.536163171;;;;;;;
Sg_012;71;2013;5.3175;6.060413769;;;;;;;
Sg_012;71;2013;7.4445;8.890093756;;;;;;;
Sg_012;71;2013;9.5715;11.9344304;;;;;;;
Sg_012;71;2013;11.6985;15.0789582;;;;;;;
Sg_012;71;2013;13.8255;17.8778139;;;;;;;
Sg_012;71;2013;15.9525;20.45163913;;;;;;;
Sg_012;71;2013;18.0795;23.35434579;;;;;;;
Sg_012;71;2013;20.2065;26.05635417;;;;;;;
Sg_012;71;2013;22.3335;28.91578269;;;;;;;
Sg_012;71;2013;24.4605;31.98239031;;;;;;;
Sg_012;71;2013;26.5875;35.00488101;;;;;;;
Sg_012;71;2013;28.7145;38.00376547;;;;;;;
Sg_012;71;2013;30.8415;40.67355786;;;;;;;
Sg_012;71;2013;32.9685;43.48473951;;;;;;;
Sg_012;71;2013;35.0955;46.63549235;;;;;;;
Sg_012;71;2013;37.2225;49.59670309;;;;;;;
Sg_012;71;2013;39.3495;52.07960514;;;;;;;
Sg_012;71;2013;41.4765;54.90642273;;;;;;;
Sg_012;71;2013;43.6035;57.71610737;;;;;;;
Sg_012;71;2013;45.7305;60.70821762;;;;;;;
Sg_012;71;2013;47.8575;63.33268195;;829;25;2;-130;85;14C
Sg_012;71;2013;49.9845;66.07188259;;;;;;;
Sg_012;71;2013;52.1115;68.59638896;;;;;;;
Sg_012;71;2013;54.2385;71.15342727;;;;;;;
Sg_012;71;2013;56.3655;73.92005194;;;;;;;
Sg_012;71;2013;58.4925;76.60162489;;;;;;;
Sg_012;71;2013;60.6195;79.28948306;;;;;;;
Sg_012;71;2013;62.7465;81.7173377;;;;;;;
Sg_012;71;2013;64.8735;83.85950254;;;;;;;
Sg_012;71;2013;67.0005;85.7522859;;;;;;;
Sg_018;69;2013;1.4048;1.360346639;;;;;;;
Sg_018;69;2013;4.2144;4.54976368;;;;;;;
Sg_018;69;2013;7.024;8.017498499;;;;;;;
Sg_018;69;2013;9.8336;11.27691804;;;;;;;
Sg_018;69;2013;12.6432;14.32881725;;;;;;;
Sg_018;69;2013;15.4528;17.22289855;;;;;;;
Sg_018;69;2013;18.2624;20.27015225;;;;;;;
Sg_018;69;2013;21.072;23.09731844;;;;;;;
Sg_018;69;2013;23.8816;26.10002998;;;;;;;
Sg_018;69;2013;26.6912;29.25358868;;;;;;;
Sg_018;69;2013;29.5008;31.4739777;;;;;;;
Sg_018;69;2013;32.3104;33.46711469;;;;;;;
Sg_018;69;2013;35.12;35.73224958;;;;;;;
Sg_018;69;2013;37.9296;37.67134472;;;;;;;
Sg_018;69;2013;40.7392;39.5998173;;;;;;;
Sg_018;69;2013;43.5488;41.42263079;;;;;;;
Sg_018;69;2013;46.3584;43.50208469;;928;26;2;-130;85;14C
Sg_018;69;2013;49.168;45.87099068;;;;;;;
Sg_018;69;2013;51.9776;48.34667366;;;;;;;
Sg_018;69;2013;54.7872;51.43795283;;;;;;;
Sg_018;69;2013;59.0016;54.94870981;;;;;;;
Sg_019;16;2013;1.1792;0.713884455;;-61.21468191;0.105198207;0;0;0;210Pb
Sg_019;16;2013;3.5376;2.76287036;;-51.48366619;0.678589253;0;0;0;210Pb
Sg_019;16;2013;5.896;4.459648546;;-43.30669048;1.160409937;0;0;0;210Pb
Sg_019;16;2013;8.2544;6.22102032;;-34.27284315;1.692720984;0;0;0;210Pb
Sg_019;16;2013;10.6128;7.72161967;;-23.54777458;2.145602588;0;0;0;210Pb
Sg_019;16;2013;12.9712;9.476923284;;-14.10338231;2.659234259;0;0;0;210Pb
Sg_019;16;2013;15.3296;11.55255071;;-3.46049554;3.238045851;0;0;0;210Pb
Sg_019;16;2013;17.688;13.62408264;;8.245042719;3.874649564;0;0;0;210Pb
Sg_019;16;2013;20.0464;15.6289941;;18.57645449;4.436521641;0;0;0;210Pb
Sg_019;16;2013;22.4048;17.35856955;;28.94966672;5.000667029;0;0;0;210Pb
Sg_019;16;2013;24.7632;19.65281757;;40.15296666;5.609956595;0;0;0;210Pb
Sg_019;16;2013;27.1216;21.39523417;;;;;;;
Sg_019;16;2013;29.48;23.63843874;;;;;;;
Sg_019;16;2013;31.8384;26.28451497;;787;26;2;-130;85;14C
Sg_019;16;2013;34.1968;28.06517974;;;;;;;
Sg_019;16;2013;36.5552;30.04382086;;;;;;;
Sg_019;16;2013;38.9136;31.84895429;;;;;;;
Sg_019;16;2013;41.272;34.16734567;;;;;;;
Sg_019;16;2013;43.6304;36.25160198;;;;;;;
Sg_019;16;2013;45.9888;38.60976379;;;;;;;
Sg_019;16;2013;48.3472;40.9997261;;;;;;;
Sg_019;16;2013;50.7056;43.26025518;;;;;;;
Sg_020;14;2013;1.2045;0.570293093;;;;;;;
Sg_020;14;2013;3.6135;2.357944872;;;;;;;
Sg_020;14;2013;6.0225;3.977291096;;;;;;;
Sg_020;14;2013;8.4315;5.761470945;;;;;;;
Sg_020;14;2013;10.8405;7.269029528;;;;;;;
Sg_020;14;2013;13.2495;9.402489839;;;;;;;
Sg_020;14;2013;15.6585;11.17863526;;;;;;;
Sg_020;14;2013;18.0675;13.89857065;;;;;;;
Sg_020;14;2013;20.4765;16.20131633;;;;;;;
Sg_020;14;2013;22.8855;18.56915537;;;;;;;
Sg_020;14;2013;25.2945;20.70791943;;;;;;;
Sg_020;14;2013;27.7035;23.10885896;;;;;;;
Sg_020;14;2013;30.1125;26.03418354;;;;;;;
Sg_020;14;2013;32.5215;28.48577918;;;;;;;
Sg_020;14;2013;34.9305;30.56610404;;;;;;;
Sg_020;14;2013;37.3395;32.84300833;;974;24;2;-130;85;14C
Sg_020;14;2013;39.7485;35.428416;;;;;;;
Sg_020;14;2013;42.1575;38.86354777;;;;;;;
Sg_020;14;2013;44.5665;41.49155581;;;;;;;
Sg_020;14;2013;46.9755;44.13527062;;;;;;;
Sg_020;14;2013;49.3845;47.41752242;;;;;;;
Sg_020;14;2013;52.998;51.8109174;;;;;;;
Sg_030;CCC 2;2013;1.6154;1.31838422;;-59.42418563;0.896045287;0;0;0;210Pb
Sg_030;CCC 2;2013;6.4616;6.508831412;;-22.28910947;10.20153672;0;0;0;210Pb
Sg_030;CCC 2;2013;11.3078;11.64365886;;;;;;;
Sg_030;CCC 2;2013;16.154;17.86599647;;;;;;;
Sg_030;CCC 2;2013;21.0002;24.06352052;;;;;;;
Sg_030;CCC 2;2013;25.8464;29.93443604;;;;;;;
Sg_030;CCC 2;2013;30.6926;35.96298821;;;;;;;
Sg_030;CCC 2;2013;35.5388;41.9154035;;;;;;;
Sg_030;CCC 2;2013;40.385;46.88098484;;;;;;;
Sg_030;CCC 2;2013;45.2312;51.63958679;;;;;;;
Sg_030;CCC 2;2013;50.0774;57.7396341;;;;;;;
Sg_030;CCC 2;2013;54.9236;64.07113916;;;;;;;
Sg_030;CCC 2;2013;59.7698;69.99199665;;;;;;;
Sg_030;CCC 2;2013;63.0006;73.69605266;;4165;26;2;-130;85;14C
Sg_031;CCC 9;2013;1.1316;1.419799394;;;;;;;
Sg_031;CCC 9;2013;4.5264;5.724525441;;;;;;;
Sg_031;CCC 9;2013;11.316;12.91302404;;;;;;;
Sg_031;CCC 9;2013;14.7108;15.3565429;;;;;;;
Sg_031;CCC 9;2013;18.1056;17.99096106;;;;;;;
Sg_031;CCC 9;2013;21.5004;21.45837216;;;;;;;
Sg_031;CCC 9;2013;24.8952;25.11974217;;;;;;;
Sg_031;CCC 9;2013;31.6848;33.49098504;;;;;;;
Sg_031;CCC 9;2013;35.0796;38.07073004;;;;;;;
Sg_031;CCC 9;2013;38.4744;42.21893612;;1646;23;2;-130;85;14C
Sg_031;CCC 9;2013;41.8692;46.29752228;;;;;;;
Sg_031;CCC 9;2013;43.0008;47.7574456;;;;;;;
Sg_032;CCC 6;2013;1.0968;0.57806485;;;;;;;
Sg_032;CCC 6;2013;4.3872;3.913308229;;;;;;;
Sg_032;CCC 6;2013;7.6776;8.128689545;;;;;;;
Sg_032;CCC 6;2013;10.968;11.90887518;;;;;;;
Sg_032;CCC 6;2013;14.2584;15.55539517;;;;;;;
Sg_032;CCC 6;2013;17.5488;19.31088466;;;;;;;
Sg_032;CCC 6;2013;20.8392;23.18771649;;;;;;;
Sg_032;CCC 6;2013;24.1296;26.91063864;;;;;;;
Sg_032;CCC 6;2013;27.42;30.83633293;;;;;;;
Sg_032;CCC 6;2013;30.7104;34.80445168;;;;;;;
Sg_032;CCC 6;2013;34.0008;38.48004748;;;;;;;
Sg_032;CCC 6;2013;37.2912;42.4182061;;;;;;;
Sg_032;CCC 6;2013;40.5816;46.52331432;;;;;;;
Sg_032;CCC 6;2013;43.872;50.56447328;;3797;28;2;-130;85;14C
Sg_032;CCC 6;2013;47.1624;54.63207034;;;;;;;
Sg_032;CCC 6;2013;50.4528;58.7394732;;;;;;;
Sg_032;CCC 6;2013;53.7432;63.44984087;;;;;;;
Sg_032;CCC 6;2013;54.84;65.19420483;;;;;;;
Sg_032;CCC 6;2013;68.0016;81.50737965;;;;;;;
Sg_038;CCC 81;2013;1.1724;0.882861074;;;;;;;
Sg_038;CCC 81;2013;2.3448;2.059677783;;;;;;;
Sg_038;CCC 81;2013;3.5172;3.034132607;;;;;;;
Sg_038;CCC 81;2013;4.6896;4.466315788;;;;;;;
Sg_038;CCC 81;2013;5.862;5.737370568;;;;;;;
Sg_038;CCC 81;2013;9.3792;9.879873114;;;;;;;
Sg_038;CCC 81;2013;12.8964;13.8080634;;;;;;;
Sg_038;CCC 81;2013;16.4136;17.6803929;;;;;;;
Sg_038;CCC 81;2013;19.9308;21.77375752;;;;;;;
Sg_038;CCC 81;2013;23.448;26.55078717;;;;;;;
Sg_038;CCC 81;2013;26.9652;29.86939009;;;;;;;
Sg_038;CCC 81;2013;30.4824;33.2326205;;;;;;;
Sg_038;CCC 81;2013;33.9996;36.81411525;;1310;23;2;-130;85;14C
Sg_041;CCC 90;2013;1.1892;0.24391008;;-61.77872452;0.267860597;0;0;0;210Pb
Sg_041;CCC 90;2013;2.3784;0.823978915;;-58.88924137;0.616299452;0;0;0;210Pb
Sg_041;CCC 90;2013;3.5676;1.632776721;;-55.69671803;1.00128151;0;0;0;210Pb
Sg_041;CCC 90;2013;4.7568;2.358476272;;-52.38514584;1.400619509;0;0;0;210Pb
Sg_041;CCC 90;2013;5.946;3.224484878;;-48.42593604;1.878055249;0;0;0;210Pb
Sg_041;CCC 90;2013;7.1352;4.261416859;;-44.62895531;2.335928005;0;0;0;210Pb
Sg_041;CCC 90;2013;8.3244;5.049463735;;-40.8627122;2.790094153;0;0;0;210Pb
Sg_041;CCC 90;2013;9.5136;6.071624268;;-37.36735361;3.211594704;0;0;0;210Pb
Sg_041;CCC 90;2013;10.7028;6.729493332;;-34.10192064;3.605368837;0;0;0;210Pb
Sg_041;CCC 90;2013;11.892;7.641159498;;-29.21143464;4.19510591;0;0;0;210Pb
Sg_041;CCC 90;2013;13.0812;9.079973326;;-7.148244774;6.150169751;0;0;0;210Pb
Sg_041;CCC 90;2013;14.2704;10.12488189;;16.63907884;10.24437823;0;0;0;210Pb
Sg_041;CCC 90;2013;15.4596;11.75776496;;;;;;;
Sg_041;CCC 90;2013;16.6488;13.0831971;;;;;;;
Sg_041;CCC 90;2013;17.838;14.99274742;;;;;;;
Sg_041;CCC 90;2013;19.0272;16.55883598;;;;;;;
Sg_041;CCC 90;2013;20.2164;17.89381638;;;;;;;
