Core;Core.ID;Ecosystem;Location;V vs B;Status;Specie;Life form;Lat;Long;Bioregions;Habitat.type;Water.Depth;Sampling Year;Min.Depth;Max.Depth;DBD;Corg;Corg_ gcm3;d13C;Mud
Sg_028;Tasmania 6;Seagrass;Tasmania;Vegetated;;Zostera;Opportunistic;-40.720034;145.048742;Temperate Southern Oceans;coastal;1;;;77.3504;0.749533028;1.137674316;0.008527245;-18.492;5.654758
Sg_028;Tasmania 6;Seagrass;Tasmania;Vegetated;;Zostera;Opportunistic;-40.720034;145.048742;Temperate Southern Oceans;coastal;1;;;84.602;0.812871455;1.514847612;0.012313764;-17.972;5.816451802
Sg_028;Tasmania 6;Seagrass;Tasmania;Vegetated;;Zostera;Opportunistic;-40.720034;145.048742;Temperate Southern Oceans;coastal;1;;;91.8536;0.787400238;1.327753392;0.010454733;-18.32;4.577778
Sg_028;Tasmania 6;Seagrass;Tasmania;Vegetated;;Zostera;Opportunistic;-40.720034;145.048742;Temperate Southern Oceans;coastal;1;;;99.1052;0.752080149;1.343059523;0.010100884;-17.96074;5.37521
Sg_029;CCC 1;Seagrass;Rottnest Island;Vegetated;;Posidonia_Amphibolis;Persistent;-32.00233333;115.5560361;Temperate Southern Oceans;coastal;3;;;1.6176;1.230268125;1.39;0.017100727;-14.97;3.95297
Sg_029;CCC 1;Seagrass;Rottnest Island;Vegetated;;Posidonia_Amphibolis;Persistent;-32.00233333;115.5560361;Temperate Southern Oceans;coastal;3;;;6.4704;1.055988213;0.91;0.009609493;-15.76;4.995347944
Sg_029;CCC 1;Seagrass;Rottnest Island;Vegetated;;Posidonia_Amphibolis;Persistent;-32.00233333;115.5560361;Temperate Southern Oceans;coastal;3;;;11.3232;0.870981642;1.66;0.014458295;-11.725;
Sg_029;CCC 1;Seagrass;Rottnest Island;Vegetated;;Posidonia_Amphibolis;Persistent;-32.00233333;115.5560361;Temperate Southern Oceans;coastal;3;;;16.176;1.099347556;1.86;0.020447865;-11.52;6.612910598
Sg_029;CCC 1;Seagrass;Rottnest Island;Vegetated;;Posidonia_Amphibolis;Persistent;-32.00233333;115.5560361;Temperate Southern Oceans;coastal;3;;;21.0288;1.309988703;1.61;0.021090818;-11.93;7.378956697
Sg_029;CCC 1;Seagrass;Rottnest Island;Vegetated;;Posidonia_Amphibolis;Persistent;-32.00233333;115.5560361;Temperate Southern Oceans;coastal;3;;;25.8816;1.161972129;0.56;0.006507044;-14.77;
Sg_029;CCC 1;Seagrass;Rottnest Island;Vegetated;;Posidonia_Amphibolis;Persistent;-32.00233333;115.5560361;Temperate Southern Oceans;coastal;3;;;30.7344;1.282681623;0.53;0.006798213;-13.58;4.49427
Sg_029;CCC 1;Seagrass;Rottnest Island;Vegetated;;Posidonia_Amphibolis;Persistent;-32.00233333;115.5560361;Temperate Southern Oceans;coastal;3;;;35.5872;1.276350002;1.25;0.015954375;-11.57;7.882168171
Sg_029;CCC 1;Seagrass;Rottnest Island;Vegetated;;Posidonia_Amphibolis;Persistent;-32.00233333;115.5560361;Temperate Southern Oceans;coastal;3;;;40.44;1.272841517;0.32;0.004073093;-14.4;4.084795433
Sg_029;CCC 1;Seagrass;Rottnest Island;Vegetated;;Posidonia_Amphibolis;Persistent;-32.00233333;115.5560361;Temperate Southern Oceans;coastal;3;;;45.2928;1.634536153;0.25;0.00408634;-14.47;4.16395063
Sg_029;CCC 1;Seagrass;Rottnest Island;Vegetated;;Posidonia_Amphibolis;Persistent;-32.00233333;115.5560361;Temperate Southern Oceans;coastal;3;;;50.1456;1.149679856;0.31;0.003564008;-12.55;4.507132371
Sg_029;CCC 1;Seagrass;Rottnest Island;Vegetated;;Posidonia_Amphibolis;Persistent;-32.00233333;115.5560361;Temperate Southern Oceans;coastal;3;;;54.9984;0.90336911;0.51;0.004607182;-11.62;5.494368591
Sg_030;CCC 2;Seagrass;Rottnest Island;Vegetated;;Posidonia_Amphibolis;Persistent;-32.00215;115.556075;Temperate Southern Oceans;coastal;3;2013;0;1.6154;0.81613484;1.127803421;0.009204397;-13.612;4.51256
Sg_030;CCC 2;Seagrass;Rottnest Island;Vegetated;;Posidonia_Amphibolis;Persistent;-32.00215;115.556075;Temperate Southern Oceans;coastal;3;2013;4.8462;6.4616;1.208242635;0.599197425;0.007239759;-12.16695;5.354629545
Sg_030;CCC 2;Seagrass;Rottnest Island;Vegetated;;Posidonia_Amphibolis;Persistent;-32.00215;115.556075;Temperate Southern Oceans;coastal;3;2013;9.6924;11.3078;1.036722983;0.52251891;0.005417074;-13.7998;3.404838646
Sg_030;CCC 2;Seagrass;Rottnest Island;Vegetated;;Posidonia_Amphibolis;Persistent;-32.00215;115.556075;Temperate Southern Oceans;coastal;3;2013;14.5386;16.154;1.265378126;0.31937311;0.004041277;-14.1005;2.519233879
Sg_030;CCC 2;Seagrass;Rottnest Island;Vegetated;;Posidonia_Amphibolis;Persistent;-32.00215;115.556075;Temperate Southern Oceans;coastal;3;2013;19.3848;21.0002;1.244748485;0.883579842;0.010998347;-14.3473;4.352903225
Sg_030;CCC 2;Seagrass;Rottnest Island;Vegetated;;Posidonia_Amphibolis;Persistent;-32.00215;115.556075;Temperate Southern Oceans;coastal;3;2013;24.231;25.8464;1.300632743;0.886022437;0.011523898;-12.17;4.516338472
Sg_030;CCC 2;Seagrass;Rottnest Island;Vegetated;;Posidonia_Amphibolis;Persistent;-32.00215;115.556075;Temperate Southern Oceans;coastal;3;2013;29.0772;30.6926;1.134671336;0.584530556;0.006632501;-12.00814;4.59016
Sg_030;CCC 2;Seagrass;Rottnest Island;Vegetated;;Posidonia_Amphibolis;Persistent;-32.00215;115.556075;Temperate Southern Oceans;coastal;3;2013;33.9234;35.5388;1.087055283;1.424264039;0.015482537;-11.612;6.84516
Sg_030;CCC 2;Seagrass;Rottnest Island;Vegetated;;Posidonia_Amphibolis;Persistent;-32.00215;115.556075;Temperate Southern Oceans;coastal;3;2013;38.7696;40.385;1.002046826;1.506120443;0.015092032;-11.3335;6.33219
Sg_030;CCC 2;Seagrass;Rottnest Island;Vegetated;;Posidonia_Amphibolis;Persistent;-32.00215;115.556075;Temperate Southern Oceans;coastal;3;2013;43.6158;45.2312;1.039583844;0.499817697;0.005196024;-11.055;9.43458
Sg_030;CCC 2;Seagrass;Rottnest Island;Vegetated;;Posidonia_Amphibolis;Persistent;-32.00215;115.556075;Temperate Southern Oceans;coastal;3;2013;48.462;50.0774;1.257952461;0.470753563;0.005921856;-12.962;3.572824133
Sg_030;CCC 2;Seagrass;Rottnest Island;Vegetated;;Posidonia_Amphibolis;Persistent;-32.00215;115.556075;Temperate Southern Oceans;coastal;3;2013;53.3082;54.9236;1.321438437;0.185541233;0.002451813;-13.653;4.759829527
Sg_030;CCC 2;Seagrass;Rottnest Island;Vegetated;;Posidonia_Amphibolis;Persistent;-32.00215;115.556075;Temperate Southern Oceans;coastal;3;2013;58.1544;59.7698;1.197717179;0.227377763;0.002723343;-13.48847;3.657445415
Sg_030;CCC 2;Seagrass;Rottnest Island;Vegetated;;Posidonia_Amphibolis;Persistent;-32.00215;115.556075;Temperate Southern Oceans;coastal;3;2013;61.3852;63.0006;1.201533757;0.335674317;0.00403324;-10.8101;4.371050269
Sg_031;CCC 9;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.98873333;115.5172167;Temperate Southern Oceans;coastal;4;;0;1.1316;1.254683098;2.242320008;0.02813401;-19.1738;
Sg_031;CCC 9;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.98873333;115.5172167;Temperate Southern Oceans;coastal;4;;3.3948;4.5264;1.088677899;0.660976661;0.007195907;-19.9155;1.852310973
Sg_031;CCC 9;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.98873333;115.5172167;Temperate Southern Oceans;coastal;4;;10.1844;11.316;0.723537357;2.780130529;0.020115283;-10.939;2.312580168
Sg_031;CCC 9;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.98873333;115.5172167;Temperate Southern Oceans;coastal;4;;13.5792;14.7108;0.756121877;2.363735505;0.017872721;-14.34585;3.498404029
Sg_031;CCC 9;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.98873333;115.5172167;Temperate Southern Oceans;coastal;4;;18.1056;18.1056;0.722011696;1.059792046;0.007651823;-14.454;4.09029606
Sg_031;CCC 9;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.98873333;115.5172167;Temperate Southern Oceans;coastal;4;;20.3688;21.5004;1.1556541;0.615947785;0.007118226;-14;1.553691927
Sg_031;CCC 9;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.98873333;115.5172167;Temperate Southern Oceans;coastal;4;;23.7636;24.8952;1.271169975;0.718255538;0.009130249;-14.2377;2.732848508
Sg_031;CCC 9;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.98873333;115.5172167;Temperate Southern Oceans;coastal;4;;30.5532;31.6848;1.278933821;0.755320618;0.009660051;-19.147;1.92343956
Sg_031;CCC 9;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.98873333;115.5172167;Temperate Southern Oceans;coastal;4;;33.948;35.0796;1.526212652;0.685186127;0.010457397;-20.42475;2.282933561
Sg_031;CCC 9;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.98873333;115.5172167;Temperate Southern Oceans;coastal;4;;37.3428;38.4744;1.314204756;0.673784207;0.008854904;-22.0776;5.085429755
Sg_031;CCC 9;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.98873333;115.5172167;Temperate Southern Oceans;coastal;4;;40.7376;41.8692;1.266513058;0.777281376;0.00984437;-18.771;3.902025944
Sg_031;CCC 9;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.98873333;115.5172167;Temperate Southern Oceans;coastal;4;;41.8692;43.0008;1.290140786;0.737030992;0.009508737;-20.122;4.298939885
Sg_032;CCC 6;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01621111;115.5314083;Temperate Southern Oceans;coastal;2;;0;1.0968;0.527046727;1.215239425;0.00640488;-13.797;1.5938
Sg_032;CCC 6;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01621111;115.5314083;Temperate Southern Oceans;coastal;2;;3.2904;4.3872;1.137474746;0.703477657;0.008001881;-18.41729;1.47574
Sg_032;CCC 6;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01621111;115.5314083;Temperate Southern Oceans;coastal;2;;6.5808;7.6776;1.406342212;1.006237703;0.014151146;-11.744;1.18567
Sg_032;CCC 6;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01621111;115.5314083;Temperate Southern Oceans;coastal;2;;9.8712;10.968;1.250641311;0.95496854;0.011943231;-12.78655;1.88585
Sg_032;CCC 6;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01621111;115.5314083;Temperate Southern Oceans;coastal;2;;13.1616;14.2584;0.991998211;1.108549885;0.010996795;-11.61665;1.97375
Sg_032;CCC 6;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01621111;115.5314083;Temperate Southern Oceans;coastal;2;;16.452;17.5488;1.309565215;0.85423177;0.011186722;-13.701;1.87614
Sg_032;CCC 6;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01621111;115.5314083;Temperate Southern Oceans;coastal;2;;19.7424;20.8392;1.322413442;1.080183665;0.014284494;-11.453;1.79207
Sg_032;CCC 6;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01621111;115.5314083;Temperate Southern Oceans;coastal;2;;23.0328;24.1296;1.274634861;0.607042928;0.007737581;-13.198;2.43946
Sg_032;CCC 6;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01621111;115.5314083;Temperate Southern Oceans;coastal;2;;26.3232;27.42;1.254811684;0.730342936;0.009164428;-16.218;2.05832
Sg_032;CCC 6;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01621111;115.5314083;Temperate Southern Oceans;coastal;2;;29.6136;30.7104;1.24555693;0.831040816;0.010351086;-13.76655;2.19049538
Sg_032;CCC 6;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01621111;115.5314083;Temperate Southern Oceans;coastal;2;;32.904;34.0008;1.070964237;0.841809148;0.009015475;-13.68685;1.90546807
Sg_032;CCC 6;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01621111;115.5314083;Temperate Southern Oceans;coastal;2;;36.1944;37.2912;1.416500547;0.813441336;0.011522401;-14.07915;2.276240382
Sg_032;CCC 6;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01621111;115.5314083;Temperate Southern Oceans;coastal;2;;39.4848;40.5816;1.370341461;1.033817429;0.014166829;-12.56012;2.287902193
Sg_032;CCC 6;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01621111;115.5314083;Temperate Southern Oceans;coastal;2;;42.7752;43.872;1.205354528;0.914612926;0.011024328;-13.121;2.323537995
Sg_032;CCC 6;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01621111;115.5314083;Temperate Southern Oceans;coastal;2;;46.0656;47.1624;1.049601498;1.036422179;0.010878303;-12.6188;2.564943662
Sg_032;CCC 6;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01621111;115.5314083;Temperate Southern Oceans;coastal;2;;49.356;50.4528;1.072715794;0.832952491;0.008935213;-14.406;2.1481112
Sg_032;CCC 6;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01621111;115.5314083;Temperate Southern Oceans;coastal;2;;52.6464;53.7432;1.493951336;0.77785591;0.011620789;-15.5238;2.726602612
Sg_032;CCC 6;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01621111;115.5314083;Temperate Southern Oceans;coastal;2;;53.7432;54.84;1.590412079;0.77166547;0.012272661;-15.817;2.147972234
Sg_032;CCC 6;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01621111;115.5314083;Temperate Southern Oceans;coastal;2;;66.9048;68.0016;1.245654239;0.771800127;0.009613961;-14.82884;2.931941727
Sg_033;CCC 4;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01606944;115.5311889;Temperate Southern Oceans;coastal;2;;;1.1333;0.622249407;1.505673118;0.009369042;-16.55386;3.035024452
Sg_033;CCC 4;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01606944;115.5311889;Temperate Southern Oceans;coastal;2;;;4.5332;1.226407964;0.507973342;0.006229826;-16.96497;2.610903016
Sg_033;CCC 4;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01606944;115.5311889;Temperate Southern Oceans;coastal;2;;;7.9331;1.272289025;0.588929077;0.00749288;-14.23525;3.69066
Sg_033;CCC 4;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01606944;115.5311889;Temperate Southern Oceans;coastal;2;;;11.333;1.373722939;0.523497012;0.007191399;-14.27;3.32117
Sg_033;CCC 4;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01606944;115.5311889;Temperate Southern Oceans;coastal;2;;;14.7329;0.893695553;0.728493711;0.006510516;-14.127;3.905859732
Sg_033;CCC 4;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01606944;115.5311889;Temperate Southern Oceans;coastal;2;;;18.1328;1.062046588;1.432956042;0.015218661;-13.203;4.343530887
Sg_033;CCC 4;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01606944;115.5311889;Temperate Southern Oceans;coastal;2;;;21.5327;0.84912121;1.840352749;0.015626826;-12.524;3.836727838
Sg_033;CCC 4;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01606944;115.5311889;Temperate Southern Oceans;coastal;2;;;24.9326;1.198730585;0.715412861;0.008575873;-14.45355;4.519744643
Sg_033;CCC 4;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01606944;115.5311889;Temperate Southern Oceans;coastal;2;;;28.3325;0.994059071;0.698262895;0.006941146;-13.69;3.627246457
Sg_033;CCC 4;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01606944;115.5311889;Temperate Southern Oceans;coastal;2;;;35.1323;1.084994069;0.547159836;0.005936652;-18.272;2.154258485
Sg_033;CCC 4;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01606944;115.5311889;Temperate Southern Oceans;coastal;2;;;38.5322;1.634798756;0.444881899;0.007272924;-15.22495;2.076743635
Sg_033;CCC 4;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01606944;115.5311889;Temperate Southern Oceans;coastal;2;;;41.9321;1.551033326;1.447272055;0.022447672;-16.75485;2.535333245
Sg_033;CCC 4;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01606944;115.5311889;Temperate Southern Oceans;coastal;2;;;45.332;1.621526542;0.472740361;0.00766561;-17.064;2.896053628
Sg_033;CCC 4;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01606944;115.5311889;Temperate Southern Oceans;coastal;2;;;48.7319;1.766391422;0.466369667;0.008237914;-19.821;2.314253103
Sg_033;CCC 4;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01606944;115.5311889;Temperate Southern Oceans;coastal;2;;;52.1318;0.980717351;0.72260027;0.007086666;-14.1375;6.783119952
Sg_033;CCC 4;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01606944;115.5311889;Temperate Southern Oceans;coastal;2;;;55.5317;1.311945804;0.812196658;0.01065558;-13.92745;2.936140073
Sg_033;CCC 4;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01606944;115.5311889;Temperate Southern Oceans;coastal;2;;;63.4648;1.136588542;0.672716289;0.007646016;-15.1894;3.376982889
Sg_033;CCC 4;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01606944;115.5311889;Temperate Southern Oceans;coastal;2;;;67.998;1.261858505;0.61887661;0.007809347;-15.0968;2.846867238
Sg_034;CCC 5;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01633056;115.5316389;Temperate Southern Oceans;coastal;2;;;1.0968;0.512287079;1.261644384;0.006463241;-15.986;1.78532
Sg_034;CCC 5;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01633056;115.5316389;Temperate Southern Oceans;coastal;2;;;4.3872;1.115097216;0.717447968;0.008000242;-13.441;2.42076
Sg_034;CCC 5;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01633056;115.5316389;Temperate Southern Oceans;coastal;2;;;7.6776;1.020575697;0.465472586;0.0047505;-14.088;3.18827
Sg_034;CCC 5;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01633056;115.5316389;Temperate Southern Oceans;coastal;2;;;10.968;1.382372989;0.723494701;0.010001395;-12.416;3.854775902
Sg_034;CCC 5;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01633056;115.5316389;Temperate Southern Oceans;coastal;2;;;14.2584;0.998865427;0.770213524;0.007693397;-13.12126;3.43176
Sg_034;CCC 5;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01633056;115.5316389;Temperate Southern Oceans;coastal;2;;;17.5488;0.900364676;0.822868033;0.007408813;-12.00701;2.87225
Sg_034;CCC 5;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01633056;115.5316389;Temperate Southern Oceans;coastal;2;;;20.8392;1.250714292;1.057116997;0.013221513;-12.032;2.918798506
Sg_034;CCC 5;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01633056;115.5316389;Temperate Southern Oceans;coastal;2;;;24.1296;0.909101609;0.736476114;0.006695316;-12.06115;3.215225762
Sg_034;CCC 5;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01633056;115.5316389;Temperate Southern Oceans;coastal;2;;;27.42;1.076378772;0.440373299;0.004740085;-14.34132;2.87699
Sg_034;CCC 5;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01633056;115.5316389;Temperate Southern Oceans;coastal;2;;;30.7104;1.321694052;0.300551727;0.003972374;-15.71895;2.320241007
Sg_034;CCC 5;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01633056;115.5316389;Temperate Southern Oceans;coastal;2;;;34.0008;1.47418029;0.276495406;0.004076041;-16.68805;4.811715083
Sg_034;CCC 5;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01633056;115.5316389;Temperate Southern Oceans;coastal;2;;;37.2912;1.475066494;0.443499758;0.006541916;-11.63135;1.225408993
Sg_034;CCC 5;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01633056;115.5316389;Temperate Southern Oceans;coastal;2;;;40.5816;1.466187074;1.257344083;0.018435016;-12.224;1.940830909
Sg_034;CCC 5;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01633056;115.5316389;Temperate Southern Oceans;coastal;2;;;47.1624;1.252653516;0.585047314;0.007328616;-14.3677;3.041982856
Sg_034;CCC 5;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01633056;115.5316389;Temperate Southern Oceans;coastal;2;;;53.7432;1.599656408;0.271126248;0.004337088;-17.21825;4.081013038
Sg_034;CCC 5;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01633056;115.5316389;Temperate Southern Oceans;coastal;2;;;61.4208;1.867098995;0.246555377;0.004603433;-17.8474;3.218063307
Sg_034;CCC 5;Seagrass;Rottnest Island;Vegetated;;Amphibolis;Persistent;-32.01633056;115.5316389;Temperate Southern Oceans;coastal;2;;;68.0016;1.155925174;0.305426509;0.003530502;-20.071;3.650532565
Sg_035;CCC 10;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.99077222;115.5240611;Temperate Southern Oceans;coastal;2;;;1.0488;1.16837374;0.995055432;0.011625966;-23.90646603;
Sg_035;CCC 10;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.99077222;115.5240611;Temperate Southern Oceans;coastal;2;;;2.0976;1.154531574;0.372986255;0.004306244;-18.19228019;
Sg_035;CCC 10;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.99077222;115.5240611;Temperate Southern Oceans;coastal;2;;;3.1464;1.366191939;0.436398823;0.005962046;-20.61248254;
Sg_035;CCC 10;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.99077222;115.5240611;Temperate Southern Oceans;coastal;2;;;4.1952;1.135080257;0.845787274;0.009600364;-24.4886235;
Sg_035;CCC 10;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.99077222;115.5240611;Temperate Southern Oceans;coastal;2;;;5.244;1.206240733;0.320268415;0.003863208;-16.4459459;
Sg_035;CCC 10;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.99077222;115.5240611;Temperate Southern Oceans;coastal;2;;;8.3904;0.713149652;3.799806396;0.027098306;-12.15064498;
Sg_035;CCC 10;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.99077222;115.5240611;Temperate Southern Oceans;coastal;2;;;11.5368;0.873490093;3.209007679;0.028030364;-12.04178728;
Sg_035;CCC 10;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.99077222;115.5240611;Temperate Southern Oceans;coastal;2;;;14.6832;0.924754411;1.048645486;0.009697395;-13.05740142;
Sg_035;CCC 10;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.99077222;115.5240611;Temperate Southern Oceans;coastal;2;;;17.8296;0.997457926;0.442429127;0.004413044;-13.24304236;
Sg_035;CCC 10;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.99077222;115.5240611;Temperate Southern Oceans;coastal;2;;;20.976;1.100306291;1.543372357;0.016981823;-11.3214688;
Sg_035;CCC 10;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.99077222;115.5240611;Temperate Southern Oceans;coastal;2;;;26.22;0.745719281;3.311955271;0.024697889;-11.11384127;
Sg_035;CCC 10;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.99077222;115.5240611;Temperate Southern Oceans;coastal;2;;;31.464;1.009937063;0.678561175;0.006853041;-15.23713954;
Sg_035;CCC 10;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.99077222;115.5240611;Temperate Southern Oceans;coastal;2;;;36.708;0.915827173;0.64456484;0.0059031;-14.84728757;
Sg_035;CCC 10;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.99077222;115.5240611;Temperate Southern Oceans;coastal;2;;;43.0008;1.085789211;2.603159614;0.028264826;-23.98337173;
Sg_036;CCC 11;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.99075278;115.5239833;Temperate Southern Oceans;coastal;2;;;1.1136;1.074373517;2.243960124;0.024108513;-12.47052801;
Sg_036;CCC 11;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.99075278;115.5239833;Temperate Southern Oceans;coastal;2;;;2.2272;1.185795476;0.932342741;0.011055678;-13.86171998;
Sg_036;CCC 11;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.99075278;115.5239833;Temperate Southern Oceans;coastal;2;;;3.3408;0.913410995;0.949203441;0.008670129;-13.12172312;
Sg_036;CCC 11;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.99075278;115.5239833;Temperate Southern Oceans;coastal;2;;;4.4544;1.095934349;0.798117455;0.008746843;-16.06945709;
Sg_036;CCC 11;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.99075278;115.5239833;Temperate Southern Oceans;coastal;2;;;5.568;1.001645676;0.894642766;0.008961151;-15.9740015;
Sg_036;CCC 11;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.99075278;115.5239833;Temperate Southern Oceans;coastal;2;;;7.7952;0.966510278;0.995042452;0.009617188;-13.8632858;
Sg_036;CCC 11;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.99075278;115.5239833;Temperate Southern Oceans;coastal;2;;;11.136;1.133193162;0.72822232;0.008252166;-14.91796357;
Sg_036;CCC 11;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.99075278;115.5239833;Temperate Southern Oceans;coastal;2;;;14.4768;0.964644035;0.737782665;0.007116976;-16.83181279;
Sg_036;CCC 11;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.99075278;115.5239833;Temperate Southern Oceans;coastal;2;;;17.8176;0.914603027;0.898414429;0.008216926;-18.96363136;
Sg_036;CCC 11;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.99075278;115.5239833;Temperate Southern Oceans;coastal;2;;;21.1584;0.898460205;0.619288625;0.005564062;-19.10506491;
Sg_036;CCC 11;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.99075278;115.5239833;Temperate Southern Oceans;coastal;2;;;26.7264;0.94337967;0.817013347;0.007707538;-17.73032183;
Sg_036;CCC 11;Seagrass;Rottnest Island;Vegetated;;Posidonia;Persistent;-31.99075278;115.5239833;Temperate Southern Oceans;coastal;2;;;32.2944;1.047944396;0.837413257;0.008775625;-18.28257489;
